author,cid,comment,commentsCount,pageUrl,title,videoId
@ahiungsulaiman6843,UgwkfCwrLum8XXFrET94AaABAg.9KQXxrLfpej9KQugtKiamO,"Hahahaha, sudahlah iklaskan saja 😁",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@katakansayaganteng8455,UgySoUsP5B-wcXhbCZ54AaABAg.9KQOlqO1pAQ9LrIBTO_OlB,"@muhyusufputrah8280  wkwwk mabuk semua😂",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@muhyusufputrah8280,UgySoUsP5B-wcXhbCZ54AaABAg.9KQOlqO1pAQ9Lr9Uv_b6x2,"@katakansayaganteng8455  jangankan joget cringe, joget bancipun lengkap diindo😂",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@katakansayaganteng8455,UgySoUsP5B-wcXhbCZ54AaABAg.9KQOlqO1pAQ9Lr5RsK0ZgC,"@muhyusufputrah8280  joget joget cringe",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@JUST.A.HUMANE,UgySoUsP5B-wcXhbCZ54AaABAg.9KQOlqO1pAQ9KQyheoU8Rc,"Ya, disini hanya karena joget'an bisa viral 😂",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@wandezchannelofficial28,UgySoUsP5B-wcXhbCZ54AaABAg.9KQOlqO1pAQ9KQomUlQdW2,"Malah bahaya bos niruin/kloning wajah orang lain",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@muhyusufputrah8280,UgySoUsP5B-wcXhbCZ54AaABAg.9KQOlqO1pAQ9KQfsxy_Yvu,"Lah iyalah, indonesia joget smua baik cwe maupun laki",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@trisorakencana9800,UgzXZ6-yCHS2Kca7tIN4AaABAg.9KQNw5j6mRA9KTTdqZLVF9,"Gua juga fans nya tom cruise neng. Hehe 😁",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@james.cookUK,UgzXZ6-yCHS2Kca7tIN4AaABAg.9KQNw5j6mRA9KQySKJK6u0,"Tapi agak sulit di bedain",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@ahiungsulaiman6843,Ugz4WoFohEV6nr7j6gB4AaABAg.9KQNrBJBNiF9KQuOQLnt1U,"Wah seru berrarti hoax akan mengalami kemajuan pesat",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@papaalfred6100,Ugz4WoFohEV6nr7j6gB4AaABAg.9KQNrBJBNiF9KQgS8gtZSz,"Cepat tanggap aja!!!",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@papaalfred6100,Ugz4WoFohEV6nr7j6gB4AaABAg.9KQNrBJBNiF9KQgR7U_uKC,"Bener tuh!!!!!!",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@Goodgame.-,UgzZyANuOZfQVc2Kdsh4AaABAg.9KQNpxG9MR99KQtsVLcUZE,"Jadi teringat film action buatan amerika",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@goblokpakelol7445,UgzZyANuOZfQVc2Kdsh4AaABAg.9KQNpxG9MR99KQaBoDrKxC,"Iya gan sangat10000 berbahaya",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@ahiungsulaiman6843,UgwDrWLiBK5ahgn7GqJ4AaABAg.9KQNUSbapQ29KQw3yBiJwq,"@tangandiatas7876 🤣🤣🤣",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@tangandiatas7876,UgwDrWLiBK5ahgn7GqJ4AaABAg.9KQNUSbapQ29KQuxWLJ3L5,"@ahiungsulaiman6843  yg salah kabur itu kau yg pakai nama islam dan akun palsu, ternyata kau yg salah kamar🤦‍♂🤦‍♂",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@tangandiatas7876,UgwDrWLiBK5ahgn7GqJ4AaABAg.9KQNUSbapQ29KQuaYKK5fJ,"@AL0001  sudah baxak bukti pengeditan HRS yg merugikan nama beliau",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@ahiungsulaiman6843,UgwDrWLiBK5ahgn7GqJ4AaABAg.9KQNUSbapQ29KQuDMWVtzw,"Pftt salah kamar tong,🤣, tom cruise temanya aktor besar hollwood, bukan yg suka kabur😁",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@AL0001,UgwDrWLiBK5ahgn7GqJ4AaABAg.9KQNUSbapQ29KQu5ZEJX0c,"Mana ada di indonesia,bisa bikin gitu😂 butuh spec tinggi bro ,memang nya segampang itu? Download aplikasi terus di tambahin muka orang🤣",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@Goodgame.-,UgwDrWLiBK5ahgn7GqJ4AaABAg.9KQNUSbapQ29KQtgxjKo-6,"Nitip jejak gan",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@ahiungsulaiman6843,UgxTJeGk9mUXjUstuud4AaABAg.9KQKOL7QIgF9KQuTR7bIeq,"Nyaris tidak terlihat saking jauhnya",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@ayamgeprek6262,UgxTJeGk9mUXjUstuud4AaABAg.9KQKOL7QIgF9KQM2zFgxRu,"yoi jauh banget broo :)))))",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@netizen2411,UgwUDAJFBk5I4dG5_T14AaABAg,"ok",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
@maynote1452,UgweDhShSG-s6p8Cblp4AaABAg,"Njir mirip dong",109,https://www.youtube.com/watch?v=ZRs7rhUcVXA,Pakai Teknologi Deepfake  Akun Ini Buat Bingung Jutaan Pengguna TikTok | tvOne Minute,ZRs7rhUcVXA
